wav_filename,wav_filesize,transcript
common_voice_tr_20752979.wav,159788,top artık uluslararası toplumun karar organında
common_voice_tr_20752987.wav,145964,bazı sırp vatandaşları yeni programı destekliyor
common_voice_tr_20752993.wav,135980,bu yılki fuarda yirmi beş binden fazla kitap tanıtıldı
common_voice_tr_20753001.wav,98348,bizim için belirleyici maç
common_voice_tr_20752991.wav,147500,aktör on iki mart çarşamba günü kanserden ölmüştü
common_voice_tr_20752989.wav,128300,bilim eziyet verici olmaktan çok eğlenceliydi
common_voice_tr_20752998.wav,109868,o zaman her şey berbat oldu
common_voice_tr_20753003.wav,129068,ben savaştan çıkmış bir ülkede büyüdüm
common_voice_tr_20753026.wav,134444,sergi on yedi şubat'a kadar devam edecek
common_voice_tr_20753015.wav,125228,ankete katılan başka balkan ülkesi yok
common_voice_tr_20753035.wav,92204,yasaya karşı oy verilmedi
common_voice_tr_20753025.wav,126764,dernek sadece sekiz sandıkta sorun bildirdi
common_voice_tr_20753029.wav,109100,avustralya'ya bir iki yenildik
common_voice_tr_20753052.wav,106796,kamuoyu ikiye bölünmüş durumda
common_voice_tr_20753063.wav,165932,sergide yirmi yedi sanatçının toplam yetmiş üç eseri yer alıyor
common_voice_tr_20753097.wav,102956,cumhurbaşkanı erken seçim kararını destekliyor
common_voice_tr_20753073.wav,116780,yaklaşık otuz aileyi alan büyük bir ahırdı
common_voice_tr_20753078.wav,127532,adamlardan biri helikopterin dışına fırlamıştı
common_voice_tr_20753094.wav,132140,podstrana turizm kurulu gelişmelerden memnun
common_voice_tr_20753107.wav,99884,pamuk doksan birinci sırada yer aldı
common_voice_tr_20753116.wav,141356,brkiç'e göre rekabet artıyor
common_voice_tr_20753089.wav,165932,turnuvaya yirmi bir ülkeden yüz elli sporcu katıldı
common_voice_tr_20755286.wav,105260,hepimizin emniyet kemerleri bağlı
common_voice_tr_20755293.wav,153644,konukların yüzde altmış altısı yabancılardan oluşuyor
common_voice_tr_20755284.wav,136748,ardından kilisede evlenme töreni yapılıyor
common_voice_tr_20753114.wav,106028,bundan sonra ise viyana'ya dönecek
common_voice_tr_20755298.wav,128300,ancak faillerin kimlikleri belirlenemedi
common_voice_tr_20755289.wav,110636,bahis oldukça yüksek
common_voice_tr_20755294.wav,141356,komşu makedonya'da bu rakam beş kat daha yüksek
common_voice_tr_20755326.wav,104492,muhalefet partileri oylamayı boykot ettiler
common_voice_tr_20755310.wav,114476,türkiye bir diktatörlük değil
common_voice_tr_20755323.wav,145964,sc cumhurbaşkanlığı daha çok sembolik bir mevki
common_voice_tr_20755307.wav,110636,planda itiraz ettiğiniz temel noktalar neler
common_voice_tr_20755300.wav,109100,ona göre çabalar işe yarıyor
common_voice_tr_20755318.wav,92204,kazadan kurtulan olmadı
common_voice_tr_20755314.wav,111404,mültecilerin çoğu sırbistan'da yaşıyor
common_voice_tr_20755312.wav,180524,şirket cosmote'nin yüzde altmış altı virgül elli dördüne sahip oldu
common_voice_tr_20755308.wav,102956,bunu nasıl iyileştirmeye çalışıyorsunuz
common_voice_tr_20755309.wav,96812,en zor dönem buydu
common_voice_tr_20755315.wav,100652,bugüne kadar bir albüm kaydetti
common_voice_tr_20755329.wav,125228,prag'ın baharı vardı belgrad'ın neden olmasın
common_voice_tr_20755311.wav,93740,yemedik ve içmedik
common_voice_tr_20755327.wav,102956,batı balkanlar nereye doğru gidiyor
common_voice_tr_20755339.wav,121388,bağış anlaşması bir ağustos'ta imzalandı
common_voice_tr_20755344.wav,79148,nerede
common_voice_tr_20755348.wav,146732,şirket tesisi iki bin on bir yılında açmayı planlıyor
common_voice_tr_20755341.wav,106796,etkinlik avrupa sinemasını tanıtıyor
common_voice_tr_20755345.wav,122156,ancak gerekli olan siyasi irade mevcut değildi
common_voice_tr_20755335.wav,149804,projeye ilişkin müzakereler bin dokuz yüz doksan sekizde başlamıştı
common_voice_tr_20755336.wav,86060,polis varlığı barizdi
common_voice_tr_20755381.wav,127532,bu da çok daha fazla ortak çaba gerektiriyor
common_voice_tr_20755356.wav,131372,fabrikada elli kişiye iş sağlanacak
common_voice_tr_20755360.wav,135212,priştine belgrad'ın savlarını kabul etmedi
common_voice_tr_20755359.wav,174380,fransa'da insanların kafelerde sigara içmekten vazgeçeceğini kim düşünürdü diyor
common_voice_tr_20755357.wav,141356,belgrad bu son hayal kırıklığını hafife alıyor
common_voice_tr_20755361.wav,116780,eğitime elbette daha fazla yatırım yapılmalı
common_voice_tr_20755369.wav,114476,orenburg tesisindeki kontrol odası
common_voice_tr_20755365.wav,85292,bizim politikamız budur
common_voice_tr_20755362.wav,114476,protestocular salondan çıkarıldılar
common_voice_tr_20755368.wav,98348,şu anda bitmiş durumdayım
common_voice_tr_20755378.wav,109868,sonuç olarak park için başka bir yer seçildi
common_voice_tr_20755376.wav,141356,turnuvayı en az seksen ülke canlı olarak yayınlıyor
common_voice_tr_20755372.wav,112940,kalogeresis aynı fikirde değil
common_voice_tr_20755380.wav,99116,şimdi tekrar mücadele ediyorlar
common_voice_tr_20755379.wav,97580,tipik roman yüzü var bende
common_voice_tr_20755375.wav,111404,bölgeden önemli haberlerin haftalık derlemesi
common_voice_tr_20755370.wav,114476,peki anlatılanlar yalnızca bir öyküden mi ibaret
common_voice_tr_20755382.wav,110636,tutuklananlardan biri çeçen uyruklu
common_voice_tr_20755371.wav,105260,gerisiyse henüz değerlendirilmedi
common_voice_tr_20755385.wav,113708,sendikalar bir dizi grev yapılacağını duyurdu
common_voice_tr_20755373.wav,183596,tam olarak itiraz ettiğini noktalar neler sizce yasanın olumlu yönleri de var mı
common_voice_tr_20755387.wav,130604,gençliğin uzatılması fenomeni ise hala yaşıyor
common_voice_tr_20755384.wav,92204,kendime yalan söylemem
common_voice_tr_20755386.wav,136748,ankete on bin üç yüz elli kişi katıldı
common_voice_tr_20755390.wav,152108,siyasi kriz güvenlik durumu üzerinde herhangi bir etki yarattı mı
common_voice_tr_20755389.wav,107564,su parkı da iki bin altı yılında açıldı
common_voice_tr_21356568.wav,145964,kıbrıs rum takımı bu yıl turnuvaya katılmayacak
common_voice_tr_21356564.wav,178988,nekra altmış sekiz ülkeden bin elli üç adaya karşı yarıştı
common_voice_tr_21356577.wav,86060,asıl soru bu
common_voice_tr_21356581.wav,124460,kosovalı sırp liderler törene katılmadı
common_voice_tr_21356582.wav,149036,sporcuların antrenörleri de soruşturulacak
common_voice_tr_21356590.wav,152876,romanya'nın yüzde sıfır virgül beşlik düşüş kaydetmesi bekleniyor
common_voice_tr_21356587.wav,130604,daha sonra bu kişi yemek masasını hazırlar
common_voice_tr_21356586.wav,111404,gül'ün bu gelişme üzerine gitmesi bekleniyor
common_voice_tr_21356598.wav,114476,fabrika iki merkezde faaliyet gösteriyor
common_voice_tr_21356589.wav,122156,onun görevi kültürel çeşitliliktir
common_voice_tr_21356588.wav,144428,fakat bu kez protestolar olaysız geçti
common_voice_tr_21356604.wav,106028,romanya beş milyar avroluk ilk dilimi hemen aldı
common_voice_tr_21356619.wav,116012,tahsilat firmaları altın çağlarını yaşıyorlar
common_voice_tr_21356614.wav,110636,sizin bu çözümdeki rolünüz ne olur
common_voice_tr_21356605.wav,138284,zafer rusya'ya karşı oynanan karşılaşmada geldi
common_voice_tr_21356623.wav,94508,bu kentsel alanlar için sorun değil
common_voice_tr_21356632.wav,117548,tihomir staniç
common_voice_tr_21356618.wav,119084,fabrikanın yedi yüz kişiye iş sağlaması bekleniyor
common_voice_tr_21356635.wav,126764,makedonya bu yıl otuz adet t yetmiş iki tankı aldı
common_voice_tr_21356637.wav,75308,pisari uyarıyı duymadı
common_voice_tr_21356639.wav,119084,siz bu soruna nasıl bir nihai çözüm öngörüyorsunuz
common_voice_tr_21356640.wav,113708,bajec dış yatırımın da artacağını söylüyor
common_voice_tr_21356647.wav,114476,bu olursa güvenlik durumu üzerinde nasıl bir etki yaratır
common_voice_tr_21356642.wav,84524,hırvatistan'a özgürlüğünü kazandırdı
common_voice_tr_21356648.wav,84524,bosnalı sırp polisi de destek verdi
common_voice_tr_21360922.wav,109100,değişiklik her yerde göze çarpıyor
common_voice_tr_21356651.wav,105260,ancak başbakanın beklediği şekilde değil
common_voice_tr_21360921.wav,147500,şirket karara itiraz edeceğini bildirdi
common_voice_tr_21360927.wav,122924,makedonya ile olan ilişkileriniz ne durumda
common_voice_tr_21360941.wav,133676,mevcut ihale planlanan üç santralin biri için
common_voice_tr_21360934.wav,126764,yetkili üyeliğin mümkün olduğunu belirtti
common_voice_tr_21360947.wav,101420,ancak bu durum artık değişmeye başladı
common_voice_tr_21361010.wav,149036,bu sandık merkezleri ikinci turda açık olacak
common_voice_tr_21361009.wav,152876,katılım yaklaşık yüzde yetmiş oranında gerçekleşti
common_voice_tr_21361029.wav,135980,anlaşmanın değeri beş yüz milyon dolar
common_voice_tr_21361027.wav,160556,bence bu hiç de azımsanacak bir şey değil
common_voice_tr_21361060.wav,134444,popov neden diye soruyor
common_voice_tr_21361030.wav,136748,vukasin batiniç de bu mültecilerden biri
common_voice_tr_21361059.wav,106028,kimsenin maaşlardan haber verdiği yok
common_voice_tr_21361090.wav,150572,panteliç şimdi adli işlemleri bekliyor
common_voice_tr_21361058.wav,145964,yeni sistem iki bin yedi başlarında faaliyete geçecek
common_voice_tr_21361089.wav,119084,hareketle ilgili tartışmalar da çıkmadı değil
common_voice_tr_21361117.wav,63788,korg
common_voice_tr_21361091.wav,107564,sürecin aylarca sürmesi bekleniyor
common_voice_tr_21361161.wav,109100,fakat mahallede hiçbir kültür mekanı yoktu
common_voice_tr_21361162.wav,92204,kosova avrupa'nın en genç nüfusuna sahip
common_voice_tr_21361156.wav,126764,kosor'u bir takım acil sorunlar bekliyor
common_voice_tr_21361158.wav,96044,türk liderleri saldırıyı kınadılar
common_voice_tr_21361163.wav,61484,bunu kim ister
common_voice_tr_21361168.wav,92204,failler hala yakalanamadı
common_voice_tr_21361159.wav,119084,bu göz yumulamayacak kadar ciddi bir sonuç
common_voice_tr_21361176.wav,96044,kartlar on yıl süreyle geçerli olacak
common_voice_tr_21361166.wav,181292,yoksa sadece bir hayalpereset ve sahte bilimadamının uydurduğu bir yanılsama mı
common_voice_tr_21361169.wav,110636,ancak sürecin tamamlanmasına daha çok var
common_voice_tr_21361171.wav,103724,grupta üçüncü sırada sırbistan yedi
common_voice_tr_21361174.wav,99116,ancak muhalefet aynı fikirde değil
common_voice_tr_21361178.wav,66092,hukukun üstünlüğü
common_voice_tr_21361177.wav,91436,kıbrıs türklerinin çoğunluğu planı onayladı
common_voice_tr_21367850.wav,104492,bu harika bir kaçış mekanizması da olur
common_voice_tr_21367870.wav,118316,etkinlik yirmi sekiz ekim'de sona erecek
common_voice_tr_21367889.wav,89900,on iki ülke henüz tanımadı
common_voice_tr_21367912.wav,107564,ancak sendika liderleri buna istisnalar
common_voice_tr_21367914.wav,99884,bunlar iyi işlemesi gereken ufak çarklar
common_voice_tr_21367939.wav,106028,türkiye yönetim sistemini elden geçiriyor
common_voice_tr_21367937.wav,119084,sorun tek bir sporla sınırlı değil
common_voice_tr_21367938.wav,122156,cavcav her iki teklifi de geri çevirdi
common_voice_tr_21367936.wav,96812,yatırımcılar bunu bekliyor
common_voice_tr_21367969.wav,73772,çok sevdiğimiz mutlu bir gün
common_voice_tr_21367998.wav,92204,mantıklı uzlaşma nedir
common_voice_tr_21367996.wav,91436,bu onların hakkıdır
common_voice_tr_21368031.wav,104492,tasarı iki bin dört yılı sonunda meclise sunulacak
common_voice_tr_21368084.wav,94508,etkinlik yirmi iki ekim'de sona erecek
common_voice_tr_21368033.wav,79916,evler kiralığa çıkarılıyor
common_voice_tr_21368085.wav,121388,arnavutluk'ta üç virgül altı milyon kişi yaşıyor
common_voice_tr_21368095.wav,103724,sizce dink neden öldürüldü
common_voice_tr_21368089.wav,93740,ancak tek faktör bu değil
common_voice_tr_21368103.wav,105260,şimdiyse daha çok sembolik bir yemek
common_voice_tr_21368113.wav,106028,kafede mripa'nın telefonu çalıyor
common_voice_tr_21368118.wav,135212,bu teklifleri hangi koşullarda kabul edersiniz
common_voice_tr_21368112.wav,121388,bu devrimci mesajlara benziyor
common_voice_tr_21368121.wav,135212,mevki ocak iki bin üçten bu yana boş duruyor
common_voice_tr_21368138.wav,125228,uzmanlar ise ayda beş yüz altmış avro civarında kazanıyor
common_voice_tr_21368139.wav,86060,fakat zaman ilerliyor
common_voice_tr_21368142.wav,90668,sonunda bütün suçlamalar düşürüldü
common_voice_tr_21368161.wav,153644,hükümetin bu ekonomik sorunların çözümüne yönelik etkin bir planı var mı
common_voice_tr_21368156.wav,104492,kıbrıs türk kesimi ise evet oyu verdi
common_voice_tr_21368165.wav,108332,bir kere çözdünüz mü bir daha donduramazsınız
common_voice_tr_21368173.wav,104492,zamanın hepimizin lehine işlediğine de eminim
common_voice_tr_21368184.wav,118316,moldavyalı kadın da karadağ'ı terk etti
common_voice_tr_21368167.wav,116012,tesla on temmuz bin sekiz yüz elli altıda doğdu
common_voice_tr_21368192.wav,73772,bir kişi serbest bırakıldı
common_voice_tr_21368200.wav,69932,çiftlikteki bahçe
common_voice_tr_21368186.wav,100652,teklif süresi kırk sekiz gün içinde sona eriyor
common_voice_tr_21368213.wav,124460,ödemelere bir mart iki bin sekizde başlandı
common_voice_tr_21368211.wav,78380,küresel kriz kapıda mı
common_voice_tr_21375940.wav,130604,halk için asıl kriz sosyo ekonomik
common_voice_tr_21375939.wav,122924,şimdi ise her düzeyde tam bir dönüşüm gerekiyor
common_voice_tr_21375936.wav,117548,etkinlik haziran ayına kadar devam edecek
common_voice_tr_21375942.wav,148268,kongreye on yedi ülkeden katılımcılar katıldı
common_voice_tr_21375937.wav,109868,şimdiki oran yüzde elli iki
common_voice_tr_21375946.wav,84524,buna karşı olan var mı
common_voice_tr_21375947.wav,108332,küçülmenin bu yıl da devam etmesini bekliyoruz
common_voice_tr_21375943.wav,149804,tasarının şu anki halinde kırk dört madde yer alıyor
common_voice_tr_21375953.wav,89900,ancak bu yıl sürprizler olabilir
common_voice_tr_21375959.wav,116012,bunu başarmak için de yeterli eğitim gerekiyor
common_voice_tr_21375950.wav,109868,siyasi istikrar da bunda rol oynadı
common_voice_tr_21375952.wav,78380,bu kadarla da kalmadı
common_voice_tr_21375962.wav,195116,sırbistan'ın sancak'taki savaşan partileri müzakerelerle birleşebilir mi
common_voice_tr_21375957.wav,92204,festivalde on adet film gösterilecek
common_voice_tr_21375960.wav,120620,ancak bazı sektörler bundan zarar görebilir
common_voice_tr_21375966.wav,135980,ülkede iki bin iki yüz elli altı sandık merkezi olacak
common_voice_tr_21375967.wav,109100,romanya'nın arzında da bir düşüş meydana geldi
common_voice_tr_21375965.wav,126764,sc parayı üç ila dört ay içinde almayı umuyor
common_voice_tr_21375980.wav,120620,herkes gana'nın kupayı kazanmasını hayal ediyor
common_voice_tr_21375997.wav,97580,yine de iki polis memuru hafif yaralandı
common_voice_tr_21375992.wav,145196,kendinizi çingene olarak tanıttığınız için hiç eleştiri aldınız mı
common_voice_tr_21375993.wav,126764,merkezin iki bin on iki yılında açılması planlanıyor
common_voice_tr_21375995.wav,144428,brüksel adresli bu mektuplu protesto ne gibi bir etki yarattı
common_voice_tr_21375985.wav,101420,artık yığılmalar ortadan kalktı
common_voice_tr_21376009.wav,99884,ancak ülkenin notları hemen revize edilmeyecek
common_voice_tr_21375998.wav,99884,zagrep lego'ları sevdi
common_voice_tr_21376014.wav,120620,makedonya bu konuda tam olarak ne denli katkıda bulundu
common_voice_tr_21375999.wav,118316,ona göre kararda siyasi amaç güdüldü
common_voice_tr_21376002.wav,114476,bunun dışındaki her şey spekülasyondur
common_voice_tr_21376016.wav,95276,değişimin temelleri şimdiden atılmaya başlanmalı
common_voice_tr_21376018.wav,99884,çalışmaya sekiz ülkeden on sekiz bilim insanı katıldı
common_voice_tr_21376003.wav,117548,seçmenler yine kendisine karşı oy versinler diye mi
common_voice_tr_21376025.wav,179756,yazar böyle bir zihniyetle aldığımız madalyalar bile büyük ikramiye diyor
common_voice_tr_21376041.wav,95276,tek sorun rekabetin giderek artması
common_voice_tr_21376035.wav,149804,projenin iki yıl içinde tamamlanması bekleniyor
common_voice_tr_21376044.wav,93740,şimdilik anlaşmaya varmak için çalışacağız
common_voice_tr_21376060.wav,84524,bu tavrım hepsini şaşırttı
common_voice_tr_21376061.wav,138284,anlaşmanın son imzalanma tarihiyse bir temmuz
common_voice_tr_21376064.wav,103724,sırbistan on bir mayıs'ta başkanlığı devralacak
common_voice_tr_21376073.wav,112172,bu yüzden bu ülkeler birlikte sıralanıyor
common_voice_tr_21376063.wav,119084,bu sanıklara da on beşer yıl hapis cezası verildi
common_voice_tr_21376072.wav,97580,yedi gazete on altı adet reklam yayınlayacak
common_voice_tr_21376069.wav,106796,bayrami şimdi hapishanede cezasını çekiyor
common_voice_tr_21376067.wav,105260,sonuçta da kurbanların çoğu türkler oldu
common_voice_tr_21383380.wav,107564,malların bir kısmı almanya'ya ulaştı
common_voice_tr_21383367.wav,137516,televizyondaki her dört sözcükten birisi kriz
common_voice_tr_21383370.wav,165164,uiki bin dokuz yüz doksan yedi yılında saraybosna'da çaldı
common_voice_tr_21383382.wav,90668,blogculardan da bir çok yorum geldi
common_voice_tr_21383378.wav,165932,turnuvaya kırk bir ülkeden toplam üç yüz yetmiş sporcu katıldı
common_voice_tr_21383381.wav,96812,sivil can kaybı sayısı da tartışmalı
common_voice_tr_21383384.wav,106028,karadağ da burada bir şans görüyor
common_voice_tr_21383379.wav,89900,dağa tırmanmaya devam ettik
common_voice_tr_21383398.wav,115244,basescu da benzer sözler sözledi
common_voice_tr_21383396.wav,123692,edita tahiri bunu sınır olarak yorumluyor
common_voice_tr_21383395.wav,116780,guca çılgınlık yapmak için geldiğiniz bir yer
common_voice_tr_21383401.wav,141356,kurbanların çoğu kadın ve yaşlılardı
common_voice_tr_21383404.wav,175916,turnuvada dünyadan elli yedi oyuncu biraraya gelecek
common_voice_tr_21383417.wav,91436,adını aldığı ülkeden de daha uzun yaşadı
common_voice_tr_21383416.wav,93740,makedon hükümeti öneriyi reddetti
common_voice_tr_21383427.wav,145964,hırvat borçlular frank başına beş virgül sekiz kuna ödeyecek
common_voice_tr_21383419.wav,98348,ancak bu oldukça engebeli bir yol
common_voice_tr_21383431.wav,145964,ardından olimpiyat ateşi yavaş yavaş söndürüldü
common_voice_tr_21383418.wav,89900,bir sinema ve televizyon ünlüsü bile oldu
common_voice_tr_21383430.wav,92204,satış bedeli yüz yirmi milyon avro oldu
common_voice_tr_21383434.wav,72236,hırvatistan'da işsizlik azalıyor
common_voice_tr_21383435.wav,152876,fakat söz konusu aktarımın kısa dönemde gerçekleşmesi olası bir durum mu acaba
common_voice_tr_21383432.wav,112940,bu düşüş de yine işten çıkarma anlamına gelecek
common_voice_tr_21383433.wav,92204,gerçekten de bu süreci hızlandırmak istiyoruz
common_voice_tr_21383446.wav,92972,havayolu şirketi haftada dört sefer yapacak
common_voice_tr_21383447.wav,80684,sizin bu konuda görüşünüz nedir
common_voice_tr_21383449.wav,92204,benim kuşağım kayıp bir kuşak oldu
common_voice_tr_21383459.wav,92204,bu durum bu yıl da geçerliydi
common_voice_tr_21383458.wav,110636,muhabbet etmek için yanımıza geliyorlar
common_voice_tr_21383478.wav,101420,uluslararası toplum da saldırıları kınadı
common_voice_tr_21383481.wav,119084,bugün goralılar üç ayrı ülkeye dağılmış durumda
common_voice_tr_21383483.wav,95276,yerleşim birimi derhal karantinaya alındı
common_voice_tr_21383492.wav,98348,bugüne dek herkes hizmetlerimizden memnun kaldı
common_voice_tr_21383504.wav,96812,yalnızca sol ön kolu kayıp
common_voice_tr_21383490.wav,104492,eski kent dubrovniğin etrafındaki duvar
common_voice_tr_21383511.wav,86828,yetkililer oybirliğiyle planı reddettiler
common_voice_tr_21411682.wav,110636,doğrudan ya da dolaylı olarak hepimizi etkiliyor
common_voice_tr_21411686.wav,116780,ancak belgrad makamları isyan halindeler
common_voice_tr_21411670.wav,101420,öncelikle karşılıklı güven sağlanmalı
common_voice_tr_21411684.wav,104492,bazılarına ilgi diğerlerine göre daha büyük
common_voice_tr_21411681.wav,123692,proje gelecek yılın sonuna kadar uygulanacak
common_voice_tr_21411715.wav,136748,vetevendosje kararı imzalamayı reddetti
common_voice_tr_21411689.wav,100652,hırvat makamları değişiklik istiyorlar
common_voice_tr_21411690.wav,116012,belgrad hareketi kesin bir dille eleştiriyor
common_voice_tr_21411693.wav,102188,fakat bazı radikaller ve suçlular da var
common_voice_tr_21411695.wav,116780,berişa rama'ya önerisini inceleyeceğini söyledi
common_voice_tr_21411700.wav,99116,kosova'da çok az bir otoritesi kaldı
common_voice_tr_21411698.wav,96044,dicarlo bunun bölgesel etkilerini de vurguladı
common_voice_tr_21411699.wav,101420,geçen yılki rekor rusya'ya aitti
common_voice_tr_21411713.wav,121388,uygulamaya mart iki bin sekizde başlanacak
common_voice_tr_21411705.wav,120620,peki kostunica daha ne kadar dayanabilir
common_voice_tr_21411708.wav,88364,fakat bu sadece başlangıç
common_voice_tr_21411712.wav,155948,morrisey sonunda birileri şarkılarımın sözlerini biliyor diye bağırdı
common_voice_tr_21411710.wav,101420,bunlar yalnızca benim başıma gelmiyor
common_voice_tr_21411704.wav,108332,üsküp'te yeni bir kültür merkezi açıldı
common_voice_tr_21411721.wav,81452,fakat sadece reklam yetmiyor
common_voice_tr_21411718.wav,66092,bir amacımız yok
common_voice_tr_21411709.wav,112172,fakat türkiye'de siyasi koşullar değişiyor
common_voice_tr_21411732.wav,86060,bir sürü yerde indirim hakları vardı
common_voice_tr_21411722.wav,96044,bosna hersek daha da bölünecek mi
common_voice_tr_21411724.wav,92204,deniz güvenliğini sağlayıcı önlemler de alındı
common_voice_tr_21411738.wav,106796,peki kaçı madalya alabilecek
common_voice_tr_21411736.wav,90668,son on yıldır süren savaşı kazandı
common_voice_tr_21411751.wav,182828,sizin de ilerde birgün teknik direktör olma planlarınız var mı
common_voice_tr_21411753.wav,157484,bunlara ek olarak ülkenin ekonomik durumunda bir değişiklik olacağını düşünüyor musunuz
common_voice_tr_21411756.wav,121388,bir koridorla da hastane bölümüne bağlanıyor
common_voice_tr_21411754.wav,106028,bu durumu neye bağlıyorsunuz
common_voice_tr_21426763.wav,73772,yangında yaralanan olmadı
common_voice_tr_21411755.wav,172844,sizce bu uygulama onaylansaydı seçim sonuçlarının güvenilirliğini etkiler miydi
common_voice_tr_21426762.wav,131372,bu kararda çeşitli faktörler rol oynadı
common_voice_tr_21411750.wav,92204,kimliği belirsiz bir kurban da anılıyor
common_voice_tr_21426768.wav,120620,romen hükümeti de projeye katkıda bulunuyor
common_voice_tr_21411758.wav,140588,havaalanı bin dokuz yüz doksan altıda sivil uçuşa açılmıştı
common_voice_tr_21426771.wav,138284,rade de altı yaşındaki oğlunu yanında getirmiş
common_voice_tr_21426812.wav,99884,vergi toplamıyorlar
common_voice_tr_21426814.wav,105260,yasak önümüzdeki üç ay boyunca geçerli olacak
common_voice_tr_21426816.wav,95276,diğer iki kişi bosnalı
common_voice_tr_21426841.wav,102188,ahtisaari bu görüşte değil
common_voice_tr_21426839.wav,135212,ancak yetkililer nuh deyip peygamber demiyorlar
common_voice_tr_21426847.wav,130604,pack ise açık konuştu
common_voice_tr_21426862.wav,138284,öte yandan hükümet sabırlı olunmasını istiyor
common_voice_tr_21426851.wav,82220,ama yapamaz
common_voice_tr_21426840.wav,119852,ülkenin hala devlet amblemi ve ulusal marşı yok
common_voice_tr_21426864.wav,136748,jani ve babası bu düşüncelerinde yalnız değil
common_voice_tr_21426877.wav,165932,madde doğal uranyumun yüzde birden azını oluşturuyor
common_voice_tr_21426879.wav,106028,bakış açıları çok farklı
common_voice_tr_21426893.wav,123692,tuzla çeşitli ödüller almış bir şehir
common_voice_tr_21426909.wav,110636,simitis de bu ihtiyacı hissettiğini söylüyor
common_voice_tr_21426907.wav,114476,ancak diğer analistler durumdan daha umutlu
common_voice_tr_21426916.wav,151340,geçen yılsa bu rakam beş yüz on milyon avro idi
common_voice_tr_21426933.wav,118316,eğitim bu toplum için hayati önem taşıyor
common_voice_tr_21426934.wav,118316,bu noktada bilgi paylaşımı da giderek gelişiyor
common_voice_tr_21426968.wav,145964,bulgaristan da aynı tarihte üye olacak
common_voice_tr_21426994.wav,110636,polis saldırganları arıyor
common_voice_tr_21427002.wav,162092,parti son seçimlerde parlamentoya girememişti
common_voice_tr_21427009.wav,129836,ancak bütün işletmeler zor durumda değil
common_voice_tr_21426991.wav,155948,kamu istihsalleri de sorun olmaya devam ediyor
common_voice_tr_21427033.wav,107564,bülbüller güneş ışığında şakıyorlardı
common_voice_tr_21427034.wav,128300,askerler gün boyunca görev yerlerinde kaldılar
common_voice_tr_21427020.wav,169772,şimdi bu önerilerin somutlaştırılması gerekiyor
common_voice_tr_21427037.wav,149804,maç doksan bir yetmiş yedilik skorla bitti
common_voice_tr_21427069.wav,98348,kosor da bu duyguları yineledi
common_voice_tr_21427052.wav,147500,ancak hükümet ücret ödenmemesine karar verdi
common_voice_tr_21427055.wav,122156,sırbistan ve bölge açısından herhangi bir güvenlik riski mevcut mu
common_voice_tr_21427066.wav,106796,politika hedeflerinin iki yönü dikkat çekiyor
common_voice_tr_21427096.wav,101420,güzel bir elyazısıyla bir kitap yazdım
common_voice_tr_21427071.wav,98348,hayranlar da memnun kaldılar
common_voice_tr_21427084.wav,139052,fikri uluslararası örgütler de kınadı
common_voice_tr_21427090.wav,104492,duruşma on bir ekim'de yapılacak
common_voice_tr_21427085.wav,87596,blöf yapmıyoruz
common_voice_tr_21427104.wav,113708,projenin iki bin beş yılında tamamlanması planlanıyor
common_voice_tr_21427087.wav,122924,benim için de aynısı geçerliydi
common_voice_tr_21427095.wav,92972,edi rama da aynı fikirde
common_voice_tr_21427120.wav,125996,fakat gıpta etmek için çok daha iyi nedenler var
common_voice_tr_21427106.wav,130604,üç kuruma da danışmadan bir karar verilmemeli
common_voice_tr_21427145.wav,125996,projenin toplam maliyeti yüz elli dört milyon avroyu geçti
common_voice_tr_21427143.wav,123692,kısıtlamalar otuz bir aralık iki bin on bire kadar sürecek
common_voice_tr_21427149.wav,104492,oylamaya on yedi milletvekili katılmadı
common_voice_tr_21427157.wav,96044,çalışma on iki nisan'da yayınlanacak
common_voice_tr_21427165.wav,108332,ancak hiçbir önemli şahıs tutuklanmış değil
common_voice_tr_21427159.wav,101420,azınlık partilerine sekiz sandalye kaldı
common_voice_tr_21427171.wav,110636,savcılık daha sonra suçlamaları geri almıştı
common_voice_tr_21440847.wav,141356,bu görevlerin çoğu tehlikeli kabul edilmiyor
common_voice_tr_21440902.wav,134444,eski alan adı yirmi bir nisan'a kadar etkin kalacak
common_voice_tr_21440900.wav,116012,proje yirmi milyar dolara mal olacak
common_voice_tr_21440911.wav,129068,görüntü tıpkı bir sirki andırıyor
common_voice_tr_21440914.wav,104492,kosova ile ilişkiler tamamen farklı bir konu
common_voice_tr_21440919.wav,82220,birer birer pişirin
common_voice_tr_21440930.wav,105260,liderler kosova konusunda anlaşamadılar
common_voice_tr_21440929.wav,182060,sizce söz konusu toplumlar arası ilişkilerde hangi alanlarda gelişme sağlanmalı
common_voice_tr_21440927.wav,93740,bu hafta için yeni grevler planlanıyor
common_voice_tr_21440924.wav,129068,değişiklik bir nisan itibarıyla yürürlüğe girdi
common_voice_tr_21440933.wav,76844,veliler öfkeliydi
common_voice_tr_21440913.wav,230444,günlük üretim yedi yüz kırk beşten sekiz yüz kırk üniteye çıkarıldı
common_voice_tr_21440948.wav,120620,yalnızca büyükler ayakta kalacak
common_voice_tr_21440925.wav,92204,tarih tekerrür edebilir mi
common_voice_tr_21440944.wav,100652,şirket haftada üç sefer yapmayı planlıyor
